"name","longitude","latitude","prov","date","key"
"Psammodromus algirus",-6.91,37.34,"gbif",NA,165007100
"Sceloporus variabilis",-93.171,16.922,"gbif","2005-06-06",370736945
"Psammodromus algirus",-2.33,42.41,"gbif",NA,165005599
"Desmognathus fuscus",-83.34162,38.70603,"gbif","2012-03-29",1262375546
"Psammodromus hispanicus",-2.58,40.88,"gbif",NA,165008849
"Egernia saxatilis",148.142,-36.8179000360389,"gbif","2013-11-19",1272279221
"Pseudonaja textilis",150.73277,-30.39388,"gbif","2002-03-10",1100437060
"Eurycea bislineata",-74.1784945031596,41.7874069210561,"gbif","1994-04-19",1145535712
"Psammodromus algirus",-2.01,39.52,"gbif",NA,165006823
"Anolis lemurinus",-93.759,17.088,"gbif","1992-03-31",370769981
"Eleutherodactylus coqui",-80.4364,25.60066,"gbif","1988-07-31",623916632
"Varanus varius",152.37521,-28.6906500241665,"gbif","2008-05-13",1070014898
"Lithobates pipiens",-82.30606,42.8282,"gbif","2003-05-19",44153451
"Lacerta agilis",5.789,52.14999,"gbif",NA,1215131915
"Psammodromus algirus",-5.43,37.52,"gbif",NA,165007626
"Moloch horridus",125.816,-27.716,"gbif","1975-09-30",1100485718
"Ctenotus taeniolatus",150.40947,-34.2364500327768,"gbif","2004-03-02",1074856728
"Pseudacris regilla",-116.80774,32.65593,"gbif","2005-04-05",543600436
"Pseudonaja textilis",148.71255,-36.378710035531,"gbif","1998-10-27",1069800130
"Zootoca vivipara",-6.70368,52.66691,"gbif","2015-03-21",1099810782
"Dipsosaurus dorsalis",-113.25178,33.58065,"gbif","2005-08-04",866182136
"Protobothrops mucrosquamatus",105.5848,23.0696,"gbif","2004-09-19",686994409
"Pseudonaja textilis",150.27918,-33.4054000315996,"gbif","2010-04-07",1070355671
"Austrelaps superbus",147.61667,-37.83333,"gbif",NA,1066522506
"Tiliqua rugosa",117.60241,-35.08936,"gbif","2007-11-09",891097577
"Zootoca vivipara",9.82915,59.71503,"gbif","2015-07-31",1238774587
"Dipsosaurus dorsalis",-110.137825534008,23.1880468706551,"gbif","1973-07-26",1061373469
"Rhinella marina",-74.933,4.70381,"gbif","1999-04-16",416332514
"Anolis carolinensis",-100.02817,29.66892,"gbif","2016-03-18",1262381373
"Liopholis inornata",135.516,-32.833,"gbif","1976-03-02",500719900
"Psammodromus hispanicus",-3.89,41.23,"gbif",NA,165009138
"Liolaemus darwinii",-68.25,-34.94,"gbif","1969-12-16",1145426094
"Pseudonaja textilis",152.47583,-31.8417200292526,"gbif","2003-05-11",1074728944
"Platysaurus intermedius",30.6,-23.95,"gbif","1924-03-31",287126986
"Pachymedusa dacnicolor",-108.970362998748,25.8203021221606,"gbif","1973-08-06",1061373237
"Tiliqua nigrolutea",149.62086,-34.2743900328292,"gbif","2009-10-20",1070162100
"Zootoca vivipara",8.03487,49.16277,"gbif","2015-09-18",1143548793
"Rhinella marina",134.64298,7.61223,"gbif","2010-09-16",728352763
"Liopholis inornata",140.633,-34.15,"gbif","1979-04-08",500724054
"Gehyra variegata",145.90664,-30.1325400265361,"gbif","2009-11-19",1071605663
"Tiliqua rugosa",142.00001,-35.49886,"gbif","2015-09-23",1143556937
"Incilius alvarius",-115.51806,33.24,"gbif","1916-05-12",543627507
"Bassiana duperreyi",150.066,-32.366,"gbif","2003-10-31",1100438096
"Tiliqua nigrolutea",145.7,-37.75,"gbif","1965-12-03",478565842
"Anolis carolinensis",-94.24856,30.14126,"gbif","2016-05-21",1269574418
"Xantusia vigilis",-121.06621,36.58899,"gbif","2016-03-20",1262386377
"Heteronotia binoei",142.97939,-33.4025000315954,"gbif","2009-01-11",1070067500
"Egernia saxatilis",149.4919,-37.6904,"gbif","2008-01-26",774825948
"Notechis scutatus",153.39809,-29.1810400249778,"gbif","1992-08-31",1066995968
"Incilius alvarius",-112.07433,32.11103,"gbif","1981-07-27",543547474
"Dipsosaurus dorsalis",-114.46099,36.42889,"gbif","2016-04-17",1269540558
"Rhinella marina",-73.7057,3.95017,"gbif","2004-04-17",416332468
"Psammodromus algirus",1.36,42.4,"gbif",NA,165007324
"Pseudacris regilla",-123.16717,49.21552,"gbif","2014-10-17",1211983557
"Anaxyrus cognatus",-107,34.8,"gbif",NA,174492627
"Moloch horridus",113.33278,-25.41694,"gbif",NA,691807544
"Egernia striolata",139.80605,-34.05061,"gbif","2004-03-31",501916489
"Moloch horridus",133.967,-24.083,"gbif","1975-09-11",1085930355
"Egernia striolata",147.11366,-35.7772200348024,"gbif","2001-11-07",1069742893
"Eleutherodactylus coqui",-65.86228,18.25203,"gbif","2002-07-29",1145551255
"Psammodromus algirus",3.10955,42.16743,"gbif","2013-06-02",891762523
"Psammodromus hispanicus",-3.06,41.78,"gbif",NA,165009174
"Dipsosaurus dorsalis",-113.350474745922,27.5802115703694,"gbif","1979-06-22",686892279
"Psammodromus algirus",-2.38,37.72,"gbif",NA,165005608
"Egernia cunninghami",151.54638,-30.855,"gbif","2007-01-11",1100440483
"Austrelaps superbus",146.62,-38.63,"gbif","1977-03-01",1272444890
"Rana pretiosa",-113.98681,40.0378699990706,"gbif","1965-08-12",686813116
"Amphibolurus muricatus",151.71236,-32.8165000307343,"gbif","2008-03-31",1071658920
"Zootoca vivipara",11.16977,46.13608,"gbif","2014-04-30",1065604638
"Notechis scutatus",145.88,-37.57,"gbif","1979-11-10",478657641
"Tiliqua rugosa",138.32008,-32.51942,"gbif","2015-10-18",1212000717
"Podarcis muralis",8.08474,49.9469,"gbif","2014-04-28",1137040487
"Parasuta flagellum",143.13,-37.3,"gbif","1978-03-26",1272446493
"Notechis scutatus",145.22,-37.78,"gbif","2008-01-24",1272278962
"Rana pretiosa",-109.50807,44.93977,"gbif","1939-08-24",543710314
"Ctenotus taeniolatus",151.22944,-33.6144400319008,"gbif","2008-11-12",1071602114
"Anaxyrus canorus",-118.422847604438,37.1286569504014,"gbif","1984-08-25",1145498253
"Zootoca vivipara",18.0049,59.4799,"gbif","2015-08-08",1135246218
"Lacerta agilis",13.11956,48.28422,"gbif","2014-07-25",1038698070
"Tiliqua nigrolutea",145.583,-38.25,"gbif","1964-11-28",1272434020
"Liolaemus bibronii",-70.444,-38.141,"gbif",NA,1211938308
"Psammodromus algirus",-6.58,37.25,"gbif",NA,165007071
"Sceloporus graciosus",-121.66407,37.19075,"gbif","2015-03-15",1088920984
"Ctenotus uber",145.73461,-35.3651400342823,"gbif","1985-01-02",1067124322
"Heteronotia binoei",137.97527,-30.05194,"gbif","2010-10-12",691152523
"Pseudacris cadaverina",-118.6473,34.09134,"gbif","2016-05-11",1269555522
"Tiliqua nigrolutea",140.73489,-37.1017,"gbif","2005-11-03",501556628
"Austrelaps superbus",149.7274,-37.2150700364799,"gbif","1980-10-26",1075006873
"Tiliqua rugosa",139.05261,-33.3404,"gbif","2004-03-12",501916637
"Sceloporus graciosus",-121.490358589223,40.1250426186342,"gbif","2003-08-18",543582201
"Egernia saxatilis",149.633,-37.533,"gbif","1977-12-28",500754220
"Zootoca vivipara",-9.63702,51.69114,"gbif","2015-04-16",1099810881
"Stellagama stellio",33.85067,35.1715,"gbif","2000-08-29",543572207
"Anaxyrus debilis",-103.8,34.3,"gbif",NA,174492928
"Varanus varius",151.81866,-32.8584600307968,"gbif","2014-07-20",1071358052
"Psammodromus algirus",-0.59,40.31,"gbif",NA,165007806
"Eurycea bislineata",-73.3958,41.2372,"gbif","2001-03-22",1039472067
"Lepidophyma flavimaculatum",-94.1899772512235,16.3707789455583,"gbif",NA,476636390
"Stellagama stellio",33.09048,34.74331,"gbif","2010-03-28",922176927
"Psammodromus hispanicus",-5.68,38.23,"gbif",NA,165008375
"Incilius marmoreus",-104.36667,19.76667,"gbif","1966-06-25",439649701
"Rankinia diemensis",148.25999,-36.45,"gbif",NA,476654212
"Tiliqua nigrolutea",148.12,-36.5652,"gbif","2013-11-18",1272473031
"Platysaurus intermedius",28.66667,-23.2,"gbif","1979-03-29",287127300
"Eremiascincus richardsonii",142.22367,-32.5263100302993,"gbif","2001-01-24",1071770863
"Austrelaps superbus",148.28,-39.92,"gbif","1972-10-20",1272428261
"Egernia cunninghami",149.85703,-34.2470500327914,"gbif","2011-03-25",1071921202
"Egernia saxatilis",149.24128,-31.1796500282158,"gbif","2008-09-16",1071576062
"Heteronotia binoei",149.30422,-29.2669300251194,"gbif","2012-10-28",1070832473
"Sceloporus undulatus",-103.7933,29.55216,"gbif","2000-11-11",675500152
"Eurycea bislineata",-75.02083,41.97361,"gbif","1986-04-28",911537718
"Notechis scutatus",150.63316,-34.6672800333648,"gbif","2003-01-29",1074764145
"Xantusia vigilis",-118.595124103709,35.5725830987731,"gbif","1983-12-29",1145539287
"Sceloporus undulatus",-87.03439,33.05788,"gbif","2016-04-27",1265600855
"Xantusia vigilis",-117.995792339276,36.6746405475683,"gbif","1986-06-16",1145539245
"Amphibolurus muricatus",151.40956,-32.8866000308386,"gbif","2008-02-18",1071884287
"Dipsosaurus dorsalis",-112.517124520461,27.400222852205,"gbif","1973-07-16",1061373433
"Zootoca vivipara",-2.65356,54.62529,"gbif","2015-08-31",1227747868
"Smilisca fodiens",-111.83746,31.91814,"gbif","1968-08-24",1037796383
"Lampropholis delicata",150.04043,-35.0353000338542,"gbif","2010-02-02",1071907390
"Desmognathus fuscus",-77.39,40.2599999990694,"gbif","1989-06-10",786481734
"Incilius alvarius",-110.74874,31.54344,"gbif","1973-06-30",543499504
"Chamaeleo dilepis",30.38333,-23.86667,"gbif","1964-08-31",287041775
"Lithobates pipiens",-76.56917,45.62583,"gbif","2001-04-24",44149240
"Anolis lemurinus",-86.6833,15.4667,"gbif","1967-07-28",657390198
"Tiliqua nigrolutea",148.033,-40.017,"gbif",NA,1085934428
"Psammodromus hispanicus",-5.4,36.35,"gbif",NA,165008617
"Liopholis inornata",140.333,-34.883,"gbif","1978-03-03",500722160
"Liopholis inornata",130.41721,-26.40333,"gbif","1993-05-04",500764462
"Notechis scutatus",116.80122,-33.36831,"gbif","2013-02-11",799176830
"Rhinella marina",149.45,-22.3667,"gbif","1993-11-23",1272143703
"Pseudonaja textilis",146.52193,-35.48193,"gbif","2001-09-25",1100442412
"Tiliqua rugosa",143.05884,-31.052940028015,"gbif","2007-11-24",1070405785
"Liolaemus kriegi",-70.53096,-39.29207,"gbif","1970-01-07",382102446
"Moloch horridus",132.36693,-26.1386,"gbif","1997-10-26",500782690
"Zootoca vivipara",17.4221,62.033,"gbif","2015-07-16",1123721505
"Bassiana duperreyi",149.916,-33.716,"gbif","1980-09-02",1100534658
"Lacerta agilis",16.1056,56.8771,"gbif","2015-06-04",1123168337
"Bassiana duperreyi",140.75,-36.533,"gbif","1982-09-21",500738728
"Zootoca vivipara",14.278,57.8103,"gbif","2015-03-07",1062238313
"Anolis lemurinus",-88,19,"gbif","2004-04-24",370369940
"Tiliqua nigrolutea",150.06441,-33.9462000323718,"gbif","2003-12-10",1074849968
"Austrelaps superbus",141.6,-38.35,"gbif",NA,1085929252
"Tiliqua rugosa",149.27976,-35.1384400339892,"gbif","2006-11-11",1069944477
"Sceloporus merriami",-103.31904,29.25691,"gbif","2015-03-19",1088924359
"Hemiergis peronii",136.76652,-33.39074,"gbif","2002-12-03",501557320
"Eremiascincus richardsonii",132.1058,-29.88583,"gbif","2007-09-29",501922534
"Eremiascincus fasciolatus",132.76933,-25.4850200188407,"gbif","2001-03-15",479896418
"Tiliqua nigrolutea",148.05,-42.2,"gbif","1975-10-31",500548136
"Lacerta agilis",14.0096,55.8998,"gbif","2015-07-31",1135001086
"Rana cascadae",95.53036,25.31672,"gbif","2002-10-24",543602219
"Tiliqua rugosa",139.80324,-34.66736,"gbif","2009-10-10",501924666
"Rana pretiosa",-120.136,53.301,"gbif","1975-06-19",78152367
"Psammodromus algirus",-3.98,38.71,"gbif",NA,165006672
"Anolis cristatellus",-67.11822,18.50566,"gbif","2014-11-03",1038346462
"Psammodromus hispanicus",-5.2,37.25,"gbif",NA,165009146
"Chamaeleo dilepis",40.18333,-2.18083,"gbif","1934-06-12",476687484
"Amphibolurus muricatus",150.59397,-33.2630400313927,"gbif","2007-11-18",1071882288
"Liopholis inornata",138.065,-28.99305,"gbif","2000-09-05",500791973
"Zootoca vivipara",10.11192,59.49051,"gbif","2014-04-26",1238771832
"Heteronotia binoei",139.84638,-22.36277,"gbif","2010-04-22",691151523
"Desmognathus fuscus",-81.21162,39.67518,"gbif","2013-04-25",891143991
"Sceloporus malachiticus",-87.0102,14.0076,"gbif","1946-03-30",476502903
"Zootoca vivipara",8.56028,50.08691,"gbif","2014-03-28",923885429
"Dipsosaurus dorsalis",-113.02,33.07,"gbif","1978-06-15",786295885
"Xantusia vigilis",-116.51716,33.0831099991366,"gbif","1987-05-16",45361107
"Notechis scutatus",147.63,-36.85,"gbif","1974-04-10",478569597
"Pseudonaja textilis",138.58378,-33.51631,"gbif","2003-11-19",501553347
"Psammodromus hispanicus",0.06,38.86,"gbif",NA,165008443
"Tiliqua rugosa",133.21272,-32.0336,"gbif","2007-10-01",501552832
"Liolaemus boulengeri",-69.51,-34.25,"gbif","1975-12-27",1145438668
"Pseudonaja textilis",152.95,-27.45,"gbif","2002-02-20",1066579629
"Psammodromus algirus",-6.48,39.95,"gbif",NA,165006501
"Lacerta agilis",8.12487,49.31764,"gbif","2014-04-30",1024125745
"Tiliqua rugosa",115.53979,-31.99545,"gbif","2008-10-31",1024248720
"Craugastor fleischmanni",-83.45,8.67,"gbif","1928-04-03",886996500
"Psammodromus algirus",0.92,41.04,"gbif",NA,165007749
"Eremiascincus fasciolatus",137.35555,-26.32527,"gbif","1998-09-18",500785707
"Pseudonaja textilis",151.52078,-33.3152300314687,"gbif","2002-10-12",1070364994
"Heteronotia binoei",135.45883,-22.89433,"gbif","2010-06-02",1085956436
"Tiliqua rugosa",142.90383,-31.6128800288967,"gbif","2010-03-14",1071638640
"Sceloporus merriami",-103.683569612794,26.1278429457401,"gbif","2000-06-08",1061384691
"Egernia cunninghami",150.01161,-31.6927300290212,"gbif","1998-03-02",1071796934
"Stellagama stellio",35.24406,32.61603,"gbif","2013-11-21",922180667
"Psammodromus algirus",-0.27,39.49,"gbif",NA,165007927
"Uta stansburiana",-118.31954,34.48522,"gbif","2016-05-22",1269577618
"Austrelaps superbus",139.75,-37.166,"gbif",NA,500749746
"Moloch horridus",129.75003,-29.43355,"gbif","2005-04-10",501557121
"Chamaeleo dilepis",26.88333,-25.85,"gbif","1922-04-30",287041676
"Tiliqua rugosa",139.32843,-34.53143,"gbif","2010-10-19",501924648
"Notechis scutatus",140.333,-37.75,"gbif","1985-02-26",500747181
"Zootoca vivipara",11.69713,63.45461,"gbif","2015-06-26",1238775383
"Lacerta agilis",8.18877,49.89652,"gbif","2014-07-11",1024125328
"Eurycea bislineata",-76.8839,39.6139,"gbif","1996-07-24",888276260
"Chamaeleo dilepis",39.03333,-5.05,"gbif","1988-04-26",543517795
"Anaxyrus cognatus",-105.33404,31.2460599991628,"gbif","1998-07-02",675702574
"Podarcis muralis",7.11308,49.95917,"gbif","2015-04-05",1137042079
"Incilius alvarius",-110.771148279261,32.2373664234544,"gbif",NA,1145541337
"Sceloporus merriami",-103.175513263757,29.196572125498,"gbif","1970-07-29",657438734
"Rana pretiosa",-120.54229,47.00013,"gbif","1991-06-05",240695992
"Anolis humilis",-84.7517466151637,10.8995074696257,"gbif","1892-03-04",884877309
"Sceloporus variabilis",-97.13537,19.94147,"gbif","2013-04-27",1132407621
"Rana pretiosa",-120.88,48.74,"gbif","1991-07-26",1146413077
"Sceloporus merriami",-101.90985,30.56765,"gbif","1962-06-29",686825373
"Liolaemus olongasta",-68.52778,-29.58306,"gbif","2000-08-15",1249225377
"Zootoca vivipara",-7.0431,52.48951,"gbif","2015-08-17",1229702842
"Tiliqua rugosa",137.81822,-34.61156,"gbif","2004-10-12",501917551
"Plestiodon gilberti",-117.5211,36.54393,"gbif","2016-04-22",1273771687
"Podarcis muralis",11.79372,44.26903,"gbif","2015-06-20",1099964580
"Hemiergis decresiensis",151.05683,-30.7203200274844,"gbif","2003-02-25",1072077017
"Ctenotus taeniolatus",149.68623,-31.4454,"gbif","2007-01-31",1142246641
"Rana cascadae",-122.134807908454,46.2730266368318,"gbif","1973-08-09",1145409062
"Sceloporus undulatus",-85.67985,30.70112,"gbif","2012-12-09",911490471
"Lepidophyma flavimaculatum",-85.0833,10.6167,"gbif","1952-08-21",686739933
"Desmognathus fuscus",-80.51159,40.44433,"gbif","2014-05-12",1249303511
"Eremiascincus richardsonii",141.135,-23.76583,"gbif","2004-10-31",1066585085
"Tiliqua rugosa",113.55697,-25.83894,"gbif","2005-11-11",891721140
"Psammodromus hispanicus",-5.56,41.03,"gbif",NA,165009112
"Tiliqua nigrolutea",149.88542,-34.2944500328568,"gbif","2011-03-17",1071920708
"Platysaurus intermedius",28.6,-21.83333,"gbif","1996-12-31",287127542
"Eurycea bislineata",-75.80805,37.62112,"gbif","2007-06-15",886893743
"Amphibolurus muricatus",149.32327,-36.111510035212,"gbif","2007-12-10",1069921484
"Eurycea bislineata",-84.4107,39.13627,"gbif","2015-10-09",1211975680
"Anaxyrus cognatus",-106.68,34.92,"gbif",NA,174492670
"Liolaemus kriegi",-69.74981,-40.56794,"gbif",NA,1211938499
"Amphibolurus muricatus",151.26951,-31.1085600281032,"gbif","2003-11-12",1072102657
"Psammodromus algirus",-1.48,42.49,"gbif",NA,165007490
"Psammodromus algirus",-5.68,37.96,"gbif",NA,165007641
"Chamaeleo dilepis",20.6,-25.41667,"gbif","1975-12-31",287041856
"Egernia striolata",151.21608,-29.8981200261546,"gbif","2012-10-17",1070879919
"Psammodromus hispanicus",-1.52,40.87,"gbif",NA,165008184
"Dendrobates auratus",-83.44378,8.96807,"gbif","2011-01-16",911938262
"Anolis carolinensis",-97.39983,27.79123,"gbif","2016-04-25",1265598871
"Zootoca vivipara",6.92697,59.00435,"gbif","2016-05-10",1272933976
"Heteronotia binoei",134.76999,-31.24194,"gbif","2012-09-19",774844073
"Ctenotus uber",114.45,-22.93333,"gbif",NA,692118475
"Amphibolurus muricatus",149.17781,-35.24245,"gbif","2013-02-02",891129680
"Incilius alvarius",-110.99,33.95,"gbif","1969-07-28",786227778
"Incilius marmoreus",-99.414,18.604,"gbif","2000-08-24",371174719
"Sceloporus undulatus",-83.39493,34.73392,"gbif","2004-05-06",891734670
"Eurycea bislineata",-70.29363,45.01097,"gbif","2008-09-02",1039472149
"Egernia saxatilis",148.8125,-35.27638,"gbif","1967-03-17",1100370764
"Zootoca vivipara",5.33547,59.41826,"gbif","2016-04-11",1272933666
"Tiliqua rugosa",134.20873,-32.98597,"gbif","2005-11-14",501553685
"Egernia cunninghami",152.16317,-31.2328600282999,"gbif","1992-02-20",1074540299
"Sceloporus occidentalis",-120.96033,37.61486,"gbif","2016-04-23",1265596865
"Psammodromus algirus",-4.46,39.79,"gbif",NA,165007888
"Moloch horridus",133.49081,-31.64837,"gbif","1999-08-29",501894211
"Psammodromus algirus",-0.35,40.31,"gbif",NA,165005355
"Bassiana duperreyi",136.92359,-35.97719,"gbif","1990-10-27",501926161
"Plestiodon gilberti",-120.65837,37.82122,"gbif","2016-04-19",1265594421
"Plestiodon gilberti",-113.515,34.91767,"gbif","2002-04-03",212120110
"Eleutherodactylus coqui",-66.41432,18.29467,"gbif","2002-01-05",1145549104
"Anaxyrus cognatus",-111.78694,50.0499999990717,"gbif","1982-06-08",1209596542
"Zootoca vivipara",-7.52119,52.25158,"gbif","2015-06-12",1099810962
"Liolaemus kingii",-67.61064,-48.05689,"gbif",NA,1211937618
"Sceloporus occidentalis",-122.50116,38.3684,"gbif","2016-01-22",1233597936
"Eurycea bislineata",-75.1699,39.5952,"gbif","2002-05-20",895441862
"Uta stansburiana",-120.77527,36.01416,"gbif","2015-06-19",1099960699
"Rana pretiosa",-121.47201,45.1445399990568,"gbif","1953-03-23",884820490
"Varanus varius",145.67062,-30.5575700272231,"gbif","2009-03-14",1074769722
"Uta stansburiana",-102.99028,31.74565,"gbif","2015-06-19",1098915938
"Ctenotus taeniolatus",150.61702,-33.5853700318591,"gbif","2008-01-29",1070759646
"Zootoca vivipara",-9.73081,53.59417,"gbif","2015-06-13",1099810913
"Rana cascadae",-122.237268456876,44.0200428926661,"gbif","1982-09-24",1145492786
"Podarcis muralis",10.99539,44.46203,"gbif","2016-05-11",1272107399
"Liolaemus chacoensis",-67.38352,-30.93438,"gbif",NA,231019247
"Moloch horridus",121.33333,-30.41667,"gbif","1967-03-01",657397756
"Psammodromus hispanicus",-4.4,36.9,"gbif",NA,165009033
"Eurycea bislineata",-80.8911,34.06,"gbif","1991-03-21",895428648
"Liolaemus kriegi",-70.72975,-36.61128,"gbif","2003-01-23",382102019
"Psammodromus algirus",-3.65,40.24,"gbif",NA,165007351
"Sceloporus occidentalis",-117.43751,33.86836,"gbif","2016-04-01",1265570935
"Incilius alvarius",-110.257229982998,31.4546934552609,"gbif","1947-08-19",1145603901
"Psammodromus hispanicus",-0.17,39.04,"gbif",NA,165009254
"Uta stansburiana",-116.84063,36.02496,"gbif","2016-02-05",1257414035
"Psammodromus algirus",-0.57,40.67,"gbif",NA,165007802
"Incilius mazatlanensis",-108.694532808063,26.9030409613641,"gbif","1950-08-05",1145610451
"Lampropholis delicata",175.71561,-37.52699,"gbif","2014-01-25",1265605183
"Liopholis inornata",136.683,-32.666,"gbif","1976-06-12",500720131
"Psammodromus hispanicus",-6.44,37.78,"gbif",NA,165008400
"Anaxyrus canorus",-120.063028172727,38.9004469466833,"gbif","1956-07-28",657354534
"Sceloporus graciosus",-108.22979,38.7717,"gbif","2012-04-04",1272077683
